"","pubDate","tweet","author"
"276","Thu, 13 Dec 2012 00:59:28 +0000","RT @enjoyGLOBE: Join us at the countdown to d best Christmas gift ever w/ d brightest stars! :) #GlobeiPhone5 http://t.co/OAG8HAqF RT! h ...","iamjoycevinluan@twitter.com (Joyce Cristel)"
"277","Thu, 13 Dec 2012 00:59:25 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 241","asdfghjkuku@twitter.com (g e l l i ♡)"
"278","Thu, 13 Dec 2012 00:59:16 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 240","asdfghjkuku@twitter.com (g e l l i ♡)"
"279","Thu, 13 Dec 2012 00:59:15 +0000","RT @mepauloavelino: It's Globe's biggest Christmas party and the #GlobeiPhone5 launch later! Kitakits doon ah!","leovdominguez@twitter.com (leo dominguez)"
"280","Thu, 13 Dec 2012 00:59:12 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 239","asdfghjkuku@twitter.com (g e l l i ♡)"
"281","Thu, 13 Dec 2012 00:59:09 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 238","asdfghjkuku@twitter.com (g e l l i ♡)"
"282","Thu, 13 Dec 2012 00:59:05 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 237","asdfghjkuku@twitter.com (g e l l i ♡)"
"283","Thu, 13 Dec 2012 00:59:01 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 236","asdfghjkuku@twitter.com (g e l l i ♡)"
"284","Thu, 13 Dec 2012 00:58:58 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 235","asdfghjkuku@twitter.com (g e l l i ♡)"
"285","Thu, 13 Dec 2012 00:58:53 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 234","asdfghjkuku@twitter.com (g e l l i ♡)"
"286","Thu, 13 Dec 2012 00:58:49 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 233","asdfghjkuku@twitter.com (g e l l i ♡)"
"287","Thu, 13 Dec 2012 00:58:43 +0000","'MG! #GlobeiPhone5 http://t.co/bmZOxP64  http://t.co/n5vhJ0fR ------&gt; ALIN JAN ANG IYO DI KO MAHANAP! @YayonGarcia","adrrrrrrian@twitter.com (Adrian Cortez)"
"288","Thu, 13 Dec 2012 00:58:43 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 232","asdfghjkuku@twitter.com (g e l l i ♡)"
"289","Thu, 13 Dec 2012 00:58:37 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 231","asdfghjkuku@twitter.com (g e l l i ♡)"
"290","Thu, 13 Dec 2012 00:58:34 +0000","RT @enjoyGLOBE: Who wants to win a #GlobeiPhone5? :) This is exciting!","rewrewtheboat@twitter.com (Rew Salde)"
"291","Thu, 13 Dec 2012 00:58:33 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 230","asdfghjkuku@twitter.com (g e l l i ♡)"
"292","Thu, 13 Dec 2012 00:58:26 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 229","asdfghjkuku@twitter.com (g e l l i ♡)"
"293","Thu, 13 Dec 2012 00:58:22 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 228","asdfghjkuku@twitter.com (g e l l i ♡)"
"294","Thu, 13 Dec 2012 00:58:01 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 227","asdfghjkuku@twitter.com (g e l l i ♡)"
"295","Thu, 13 Dec 2012 00:57:58 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 226","asdfghjkuku@twitter.com (g e l l i ♡)"
"296","Thu, 13 Dec 2012 00:57:49 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 225","asdfghjkuku@twitter.com (g e l l i ♡)"
"297","Thu, 13 Dec 2012 00:57:47 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 70","Chinrants@twitter.com (Chinchin)"
"298","Thu, 13 Dec 2012 00:57:46 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 224","asdfghjkuku@twitter.com (g e l l i ♡)"
"299","Thu, 13 Dec 2012 00:57:42 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 69","Chinrants@twitter.com (Chinchin)"
"300","Thu, 13 Dec 2012 00:57:40 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 223","asdfghjkuku@twitter.com (g e l l i ♡)"
"301","Thu, 13 Dec 2012 00:57:37 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 222","asdfghjkuku@twitter.com (g e l l i ♡)"
"302","Thu, 13 Dec 2012 00:57:37 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 68","Chinrants@twitter.com (Chinchin)"
"303","Thu, 13 Dec 2012 00:57:32 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 67","Chinrants@twitter.com (Chinchin)"
"304","Thu, 13 Dec 2012 00:57:30 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 221","asdfghjkuku@twitter.com (g e l l i ♡)"
"305","Thu, 13 Dec 2012 00:57:28 +0000","RT @ohteenquotes: We can't wait! RT @enjoyGLOBE: Happy 12.12.12 tweeps! We're getting closer to the BIG day! Who's excited? :) #GlobeiPhone5","RegisGra@twitter.com (RegisGarcia)"
"306","Thu, 13 Dec 2012 00:57:27 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 66","Chinrants@twitter.com (Chinchin)"
"307","Thu, 13 Dec 2012 00:57:23 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 65","Chinrants@twitter.com (Chinchin)"
"308","Thu, 13 Dec 2012 00:57:18 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 64","Chinrants@twitter.com (Chinchin)"
"309","Thu, 13 Dec 2012 00:57:11 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 63","Chinrants@twitter.com (Chinchin)"
"310","Thu, 13 Dec 2012 00:57:06 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 62","Chinrants@twitter.com (Chinchin)"
"311","Thu, 13 Dec 2012 00:57:03 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 61","Chinrants@twitter.com (Chinchin)"
"312","Thu, 13 Dec 2012 00:56:20 +0000","@paulineyanson oo. Agad-agad. :) wag mo na kunin yung bbm pin ko kasi malapit ko na igive up ang bb kasi mag #GlobeiPhone5 na ako. :P","jasonalejandro@twitter.com (jason alejandro)"
"313","Thu, 13 Dec 2012 00:56:14 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 60","Chinrants@twitter.com (Chinchin)"
"314","Thu, 13 Dec 2012 00:56:10 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 59","Chinrants@twitter.com (Chinchin)"
"315","Thu, 13 Dec 2012 00:56:09 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 58","Chinrants@twitter.com (Chinchin)"
"316","Thu, 13 Dec 2012 00:55:56 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 57","Chinrants@twitter.com (Chinchin)"
"317","Thu, 13 Dec 2012 00:55:48 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 56","Chinrants@twitter.com (Chinchin)"
"318","Thu, 13 Dec 2012 00:55:44 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 55","Chinrants@twitter.com (Chinchin)"
"319","Thu, 13 Dec 2012 00:55:39 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 54","Chinrants@twitter.com (Chinchin)"
"320","Thu, 13 Dec 2012 00:55:34 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 53","Chinrants@twitter.com (Chinchin)"
"321","Thu, 13 Dec 2012 00:55:30 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 52","Chinrants@twitter.com (Chinchin)"
"322","Thu, 13 Dec 2012 00:55:25 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 51","Chinrants@twitter.com (Chinchin)"
"323","Thu, 13 Dec 2012 00:55:21 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 50","Chinrants@twitter.com (Chinchin)"
"324","Thu, 13 Dec 2012 00:55:13 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 49","Chinrants@twitter.com (Chinchin)"
"325","Thu, 13 Dec 2012 00:55:03 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 48","Chinrants@twitter.com (Chinchin)"
"326","Thu, 13 Dec 2012 00:55:00 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 47","Chinrants@twitter.com (Chinchin)"
"327","Thu, 13 Dec 2012 00:54:52 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 46","Chinrants@twitter.com (Chinchin)"
"328","Thu, 13 Dec 2012 00:54:42 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 45","Chinrants@twitter.com (Chinchin)"
"329","Thu, 13 Dec 2012 00:54:37 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 44","Chinrants@twitter.com (Chinchin)"
"330","Thu, 13 Dec 2012 00:54:29 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 42","Chinrants@twitter.com (Chinchin)"
"331","Thu, 13 Dec 2012 00:54:24 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 41","Chinrants@twitter.com (Chinchin)"
"332","Thu, 13 Dec 2012 00:54:07 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 40","Chinrants@twitter.com (Chinchin)"
"333","Thu, 13 Dec 2012 00:54:03 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 39","Chinrants@twitter.com (Chinchin)"
"334","Thu, 13 Dec 2012 00:53:59 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 38","Chinrants@twitter.com (Chinchin)"
"335","Thu, 13 Dec 2012 00:53:53 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 37","Chinrants@twitter.com (Chinchin)"
"336","Thu, 13 Dec 2012 00:53:49 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 36","Chinrants@twitter.com (Chinchin)"
"337","Thu, 13 Dec 2012 00:53:43 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 35","Chinrants@twitter.com (Chinchin)"
"338","Thu, 13 Dec 2012 00:53:35 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 480","carldesales@twitter.com (B▲DDIE_C▲RL)"
"339","Thu, 13 Dec 2012 00:53:33 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 34","Chinrants@twitter.com (Chinchin)"
"340","Thu, 13 Dec 2012 00:53:28 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 33","Chinrants@twitter.com (Chinchin)"
"341","Thu, 13 Dec 2012 00:53:25 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 32","Chinrants@twitter.com (Chinchin)"
"342","Thu, 13 Dec 2012 00:53:19 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 31","Chinrants@twitter.com (Chinchin)"
"343","Thu, 13 Dec 2012 00:53:14 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 30","Chinrants@twitter.com (Chinchin)"
"344","Thu, 13 Dec 2012 00:53:07 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 479","carldesales@twitter.com (B▲DDIE_C▲RL)"
"345","Thu, 13 Dec 2012 00:53:01 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe 29","Chinrants@twitter.com (Chinchin)"
"346","Thu, 13 Dec 2012 00:52:53 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 478","carldesales@twitter.com (B▲DDIE_C▲RL)"
"347","Thu, 13 Dec 2012 00:52:11 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 477","carldesales@twitter.com (B▲DDIE_C▲RL)"
"348","Thu, 13 Dec 2012 00:51:50 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 476","carldesales@twitter.com (B▲DDIE_C▲RL)"
"349","Thu, 13 Dec 2012 00:51:34 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 475","carldesales@twitter.com (B▲DDIE_C▲RL)"
"350","Thu, 13 Dec 2012 00:51:15 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 474","carldesales@twitter.com (B▲DDIE_C▲RL)"
"351","Thu, 13 Dec 2012 00:50:59 +0000","RT @mepauloavelino: It's Globe's biggest Christmas party and the #GlobeiPhone5 launch later! Kitakits doon ah!","JM_Cabaneiro@twitter.com (Joseph Maurice)"
"352","Thu, 13 Dec 2012 00:50:57 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 473","carldesales@twitter.com (B▲DDIE_C▲RL)"
"353","Thu, 13 Dec 2012 00:50:35 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/bmPUMzVi ). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe","rdj_gonzales@twitter.com (Rommel D. Gonzales)"
"354","Thu, 13 Dec 2012 00:50:24 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 472","carldesales@twitter.com (B▲DDIE_C▲RL)"
"355","Thu, 13 Dec 2012 00:50:11 +0000","WATCH iPhone 5 Drop Test: (http://t.co/x4oWtDpd  ) Protect your #GlobeiPhone5 with #GadgetCare only from @EnjoyGlobe !!!!","Chinrants@twitter.com (Chinchin)"
"356","Thu, 13 Dec 2012 00:50:08 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 471","carldesales@twitter.com (B▲DDIE_C▲RL)"
"357","Thu, 13 Dec 2012 00:49:13 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/D8VRGHXR ). @beckynights won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe","jeegeepee@twitter.com (J.G.P.)"
"358","Thu, 13 Dec 2012 00:48:47 +0000","RT @mepauloavelino: It's Globe's biggest Christmas party and the #GlobeiPhone5 launch later! Kitakits doon ah!","itsMeThor@twitter.com (itsMeThor)"
"359","Thu, 13 Dec 2012 00:46:53 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/D8VRGHXR). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe","jeegeepee@twitter.com (J.G.P.)"
"360","Thu, 13 Dec 2012 00:45:41 +0000","Prelims for school today. 230 tweets sent for #GLOBEiPhone5! PREPPIN UP! MAYA NA ULIT SEND NG TWEETS! :) @geekynights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"361","Thu, 13 Dec 2012 00:44:16 +0000","230 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"362","Thu, 13 Dec 2012 00:44:12 +0000","WIN A #GLOBEIphone5 bywatchng (http://t.co/OqmFkLcW ).BECKIES won!Protect ur #GLOBEiPhone5 wid #GadgetCare onlyfrm @EnjoyGlobe™","darqtanian@twitter.com (kate raymundo)"
"363","Thu, 13 Dec 2012 00:44:12 +0000","229 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"364","Thu, 13 Dec 2012 00:44:09 +0000","228 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"365","Thu, 13 Dec 2012 00:44:05 +0000","227 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"366","Thu, 13 Dec 2012 00:44:03 +0000","226 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"367","Thu, 13 Dec 2012 00:43:53 +0000","225 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"368","Thu, 13 Dec 2012 00:43:49 +0000","224 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"369","Thu, 13 Dec 2012 00:43:49 +0000","223 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"370","Thu, 13 Dec 2012 00:43:41 +0000","222 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"371","Thu, 13 Dec 2012 00:43:37 +0000","221 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"372","Thu, 13 Dec 2012 00:43:18 +0000","220 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"373","Thu, 13 Dec 2012 00:43:06 +0000","219 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"374","Thu, 13 Dec 2012 00:43:00 +0000","218 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"375","Thu, 13 Dec 2012 00:42:53 +0000","217 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"376","Thu, 13 Dec 2012 00:42:49 +0000","216 WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @beckynights","ememdee2@twitter.com (Prince de Castro)"
"377","Thu, 13 Dec 2012 00:42:41 +0000","215th!WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @Dalekins @jakegalvez","ememdee2@twitter.com (Prince de Castro)"
"378","Thu, 13 Dec 2012 00:42:20 +0000","214th!WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights @jakegalvez","ememdee2@twitter.com (Prince de Castro)"
"379","Thu, 13 Dec 2012 00:42:07 +0000","RT @jakegalvez: Find out who won the iPhone Drop Challenge and win a #GLOBEiPhone5 ! http://t.co/Nn86uBnE RT!!! **********","jeri_mya@twitter.com (jeri mya®)"
"380","Thu, 13 Dec 2012 00:42:01 +0000","213th! WATCH iPhone5 Drop Test http://t.co/sTOiTmP8 Protect your #GLOBEiPhone5 w/ #GadgetCare only from @enjoyGlobe! @GeekyNights@jakegalvez","ememdee2@twitter.com (Prince de Castro)"
"381","Thu, 13 Dec 2012 00:41:55 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 470","carldesales@twitter.com (B▲DDIE_C▲RL)"
"382","Thu, 13 Dec 2012 00:41:22 +0000","**WIN A #GLOBEIphone5 by watching (http://t.co/7fhXnQzN). @beckynights won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe","iLoveCharles30@twitter.com (Charles Mamaclay)"
"383","Thu, 13 Dec 2012 00:41:16 +0000","**WIN A #GLOBEIphone5 by watching (http://t.co/7fhXnQzN). @beckynights won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe","iLoveCharles30@twitter.com (Charles Mamaclay)"
"384","Thu, 13 Dec 2012 00:41:00 +0000","**WIN A #GLOBEIphone5 by watching (http://t.co/7fhXnQzN). @beckynights won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe","iLoveCharles30@twitter.com (Charles Mamaclay)"
"385","Thu, 13 Dec 2012 00:41:00 +0000","WIN A #GLOBEIphone5 by watching (http://t.co/EMdUKytB). BECKIES won! Protect your #GLOBEiPhone5 with #GadgetCare only from @EnjoyGlobe 220","asdfghjkuku@twitter.com (g e l l i ♡)"
"386","Thu, 13 Dec 2012 00:40:58 +0000","Win A #GLOBEiPhone5 by watching (http://t.co/i1hFwKVq). Beckies won! Protect your #GLOBEiPhone5 with #GadgetCare only from @enjoyglobe 469","carldesales@twitter.com (B▲DDIE_C▲RL)"
